ID,Instances of works,Abstract Title,Instance Title,Generic Descriptor,Number of parts,Voice in the Polyphony,Primary Language,Secondary Language,Style of discourse,Number of stanzas,Number of envois,Date,Authors,Author commentary,L Index,MW Index,RS Index,T Index (Motets),T Index (Songs),Lu Index,M Index,vdB Index (Rondeaux),Host work ID,Host Work Instance,Host Work Location,Other data,Edition,Manuscript Collocation
C 1390,4,Quant je voi l'erbe amatir,Qvant ie voi l'erbe amatir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,4,,,Anonyme,,192-19,"891, 9",1390,,783,,,,,,,,,"F-Pn fr. 24406, fol. 88 va"
C 1390,5,Quant je voi l'erbe amatir,Qvant ie uoi l'erbe amatir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,4,,,Perrin d'Angicourt,Attribution postérieure,192-19,"891, 9",1390,,783,,,,,,,,,"F-Pn fr. 846, fol. 118 vb"
C 1401,1,La bele que tant desir,La bele que tant desir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-962,"1209, 103",1401,,791,,,,,,,,,"F-Pa 5198, p. 346 b"
C 1401,2,La bele que tant desir,La bele que tant desir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-962,"1209, 103",1401,,791,,,,,,,,,"F-Pa 5198, p. 360 a"
C 1401,3,La bele que tant desir,La bele que tant desir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-962,"1209, 103",1401,,791,,,,,,,,,"F-Pn fr. 845, fol. 168 ra"
C 1401,4,La bele que tant desir,La bele que tant desir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-962,"1209, 103",1401,,791,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 226 rb"
C 1401,5,La bele que tant desir,La bele que tant desir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-962,"1209, 103",1401,,791,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 235 ra"
C 1404,1,L'an quant voi esclarcir,L'an quant voi esclarcir,Chanson à refrain et refrain interne,1,,Langue d'oïl,,Vers,6,,,Gontier de Soignies,,92-7,"137, 1",1404,,,,,,,,,,,"F-Pn fr. 12615, fol. 115 v"
C 1405,1,En tous tens se doit fins cuers esjoïr,[C]ar un seul baisier de cuer a loisir,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,102-9,"248, 4",1405,,794,,,,N 71,1,v. 3641-3647,St. II,,"F-Pn fr. 1374, fol. 155 ra"
C 1405,2,En tous tens se doit fins cuers esjoïr,Par un seul baisier de cuer a loisir,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,102-9,"248, 4",1405,,794,,,,N 71,2,v. 3641-3647,St. II,,"F-Pn fr. 1553, fol. 306 va"
C 1405,3,En tous tens se doit fins cuers esjoïr,Par vng seul baiser du cuer a loisir,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,102-9,"248, 4",1405,,794,,,,N 71,3,v. 3641-3647,St. II,,"RUS-SPsc fr. 4° v. XIV. 3, fol. 25 vb"
C 1405,4,En tous tens se doit fins cuers esjoïr,Par ung doux penser a loisir,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,102-9,"248, 4",1405,,794,,,,N 71,4,v. 3641-3647,St. II,,"US-NYpm 36, fol. 65 r"
C 1405,5,En tous tens se doit fins cuers esjoïr,En tous tans se doit fins cuers resioïr,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Guillaume le Vinier,,102-9,"248, 4",1405,,794,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 108 rb"
C 1405,6,En tous tens se doit fins cuers esjoïr,En tous tans se doit fins cuers resgoïr,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Guillaume le Vinier,,102-9,"248, 4",1405,,794,,,,,,,St. I-envoi,,"F-Pn fr. 12615, fol. 28 v"
C 1405,7,En tous tens se doit fins cuers esjoïr,[…]ment proie - boine est la dolours,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Guillaume le Vinier,,102-9,"248, 4",1405,,794,,,,,,,St. I-envoi ; St. I lacunaire,,"F-AS 139 (657), fol. 129 ra"
C 1405,8,En tous tens se doit fins cuers esjoïr,En tous tens se doit fins cuers esioïr,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Guillaume le Vinier,,102-9,"248, 4",1405,,794,,,,,,,St. I-envoi,,"CH-BEb 389, fol. 71 r"
C 1405,9,En tous tens se doit fins cuers esjoïr,En tous tans se doit fins cuers esjoïr,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Guillaume le Vinier,,102-9,"248, 4",1405,,794,,,,,,,St. I-IV/envoi,,"I-Rvat Reg. lat. 1490, fol. 34 (36) rb"
C 1405,10,En tous tens se doit fins cuers esjoïr,,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Gilles le Vinier,,102-9,"248, 4",1405,,794,,,,,,,,,"[Fragment de St. Lô], n° 5"
C 1406,1,Chanter me fait Amours et esjoïr,Chanter me font amors et resioïr,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-328,"192, 5",1406,,795,,,,,,,St. I-envoi,,"F-Pa 5198, p. 407 b"
C 1406,2,Chanter me fait Amours et esjoïr,Chanteir me fait amours et resioïr,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-328,"192, 5",1406,,795,,,,,,,St. I/III-envoi,,"CH-BEb 389, fol. 47 v"
C 1411,1,Bel m'est l'ans en mai quant voi le tens florir,Bels m'est l'ans en may quant uoi lou tens florir,Rotruenge à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-228,"120, 1",1411,,,,,,,,,,,"CH-BEb 389, fol. 31 r"
C 1422,1,A grant tort me fait languir,A grant tort me fait languir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,1,,Anonyme,,65-1,"994, 1",1422,,803,,,,,,,,,"F-Pn fr. 20050, fol. 61 v"
C 1422,2,A grant tort me fait languir,A grant toer me fait languir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,1,,Gace Brulé,,65-1,"994, 1",1422,,803,,,,,,,,,"CH-BEb 389, fol. 15 r"
C 1423,1,Amours me font languir,Amors me font languir,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-97,"558, 1",1423,,,,,,,,,,,"GB-Ob Douce 308, fol. 232 (243) ra"
C 1424,1,Qui veut amours maintenir,Qvi ueut amors maintenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Moniot de Paris,,186-9,"900, 1",1424,,805,,,,,,,St. I-V,,"F-Pa 5198, p. 195 b"
C 1424,2,Qui veut amours maintenir,Qui ueut amor maintenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Moniot de Paris,,186-9,"900, 1",1424,,805,,,,,,,St. I-V,,"F-Pn fr. 845, fol. 93 vb"
C 1424,3,Qui veut amours maintenir,Qvi ueut amors maintenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Moniot de Paris,,186-9,"900, 1",1424,,805,,,,,,,St. I-V,,"F-Pn fr. 847, fol. 100 vb"
C 1424,4,Qui veut amours maintenir,Qui ueult amours maintenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Moniot de Paris,Attribution postérieure,186-9,"900, 1",1424,,805,,,,,,,St. I-III,,"F-Pn fr. 1591, fol. 90 r"
C 1424,5,Qui veut amours maintenir,Qui ueut amor maintenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Moniot de Paris,Rubrique liminaire et attribution poatérieure,186-9,"900, 1",1424,,805,,,,,,,St. I-V ; Copie postérieure,,"F-Pn nouv. acq. fr. 1050, fol. 138 ra"
C 1426,1,"Dame, gardés vous de mentir",Dame gardeis uous de mantir,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-412,"1260, 1",1426,,,,,,,,,,,"GB-Ob Douce 308, fol. 220 (232) vb"
C 1430,1,"Chanter m'estuet, si crien morir",Chanter m'estuet si criem morir,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Thibaut de Blaison,,255-7,"752, 5",1430,,808,,,,,,,St. I-II,,"F-Pa 5198, p. 124 a"
C 1430,2,"Chanter m'estuet, si crien morir",Chanter m'estuet si criem morir,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Thibaut de Blaison,,255-7,"752, 5",1430,,808,,,,,,,St. I-II,,"F-Pn fr. 845, fol. 73 rb"
C 1430,3,"Chanter m'estuet, si crien morir",Chanter m'estuet si criem morir,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Thibaut de Blaison,,255-7,"752, 5",1430,,808,,,,,,,St. I-II,,"F-Pn nouv. acq. fr. 1050, fol. 86 va"
C 1430,4,"Chanter m'estuet, si crien morir",Chanter m'estuet si criem morir,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Thibaut de Blaison,,255-7,"752, 5",1430,,808,,,,,,,St. I-II,,"F-Pn fr. 847, fol. 63 ra"
C 1430,5,"Chanter m'estuet, si crien morir",Chanter m'estuet si crieng morir,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Anonyme,,255-7,"752, 5",1430,,808,,,,,,,St. I,,"F-Pn fr. 24406, fol. 80 vb"
C 1435,1,"Dame, cui veul obeir",Dame qui uuel obeir,Ballette à refrain,1,,Langue d'oïl,,Vers,2,,,Anonyme,,265-104,"606, 1",1435,,,,,,,,,,,"GB-Ob Douce 308, fol. 217 (229) ra"
C 1435a,1,Sans faindre voel obeir,Sans faindre voel obeir,Chanson à refrain,1,,Langue d'oïl,,Vers,3,,,Jakemes ?,,265-1567,"335, 1",1435a,,,,,,N 10,2,v. 7564-7608,,,"F-Pn nouv. acq. fr. 7514, fol. 85 va"
C 1439a,1,El tens d'iver quant vei palir,El tens d'iver quant vei palir,Chanson à refrain,1,,Langue d'oïl,,Vers,6,,,Anonyme,,265-589,"634, 1",1439a,,L52,,,,,,,,,"GB-Cpc 113, fol. 35 v"
C 1443a,1,S'Amours venist a plaisir,S'amor venist a plesir,Chanson à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1564,"488, 1",1443a,,,,,,N 13,1,v. 340-355,,,"F-Pn fr. 837, fol. 357 ra"
C 1443b,1,Quant remir,Cant remir,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1476,"1101, 1",1443b,,,,,,,,,,,"GB-Ob Douce 308, fol. 215 (227) rb"
C 1443b,2,Quant remir,Cant remir,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1476,"1101, 1",1443b,,,,,,,,,,,"GB-Ob Douce 308, fol. 229 (240) va"
C 1446,1,Je me doi bien resjoïr,Je me doi bien resioïr,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-883,"1034, 63",1446,,,,,,,,,,,"GB-Ob Douce 308, fol. 237 (248) va"
C 1449,1,Quant voi le dous tens revenir,Qvant uoi le douz tens reuenir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1500,"851, 5",1449,,818,,,,,,,,,"F-Pa 5198, p. 345 a"
C 1449,2,Quant voi le dous tens revenir,Quant uoi le douz tens reuenir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1500,"851, 5",1449,,818,,,,,,,,,"F-Pn fr. 845, fol. 167 rb"
C 1449,3,Quant voi le dous tens revenir,Quant uoi le douz tens reuenir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1500,"851, 5",1449,,818,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 225 rb"
C 1449,4,Quant voi le dous tens revenir,Qvant uoi le douz tens reuenir,Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-1500,"851, 5",1449,,818,,,,,,,,,"F-Pn fr. 847, fol. 130 va"
C 1450,1,Quant voi esté et le tens revenir,Qant uoi esté et lo tans reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,38-16,"79, 2",1450,,819,,,,,,,St. I-IV ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"F-Pn fr. 20050, fol. 48 v"
C 1450,2,Quant voi esté et le tens revenir,Qvant uoi esté et le tens reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,38-16,"79, 2",1450,,819,,,,,,,St. I-II ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"F-Pa 5198, p. 390 a"
C 1450,3,Quant voi esté et le tens revenir,Quant uoi esté et le tens reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,38-16,"79, 2",1450,,819,,,,,,,St. I-II ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"F-Pn fr. 845, fol. 179 ra"
C 1450,4,Quant voi esté et le tens revenir,Qvant uoi esté et le tens reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,38-16,"79, 2",1450,,819,,,,,,,St. I-II ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"F-Pn nouv. acq. fr. 1050, fol. 250 vb"
C 1450,5,Quant voi esté et le tens revenir,Qvant uoi esté et le tens reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Anonyme,,38-16,"79, 2",1450,,819,,,,,,,St. I-II ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"F-Pn fr. 846, fol. 114 vb"
C 1450,6,Quant voi esté et le tens revenir,Quant uoi esteit et lou tens reuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,4,,,Châtelain de Coucy,,38-16,"79, 2",1450,,819,,,,,,,St. I-IV ; Deux transmissions différentes pour la st. II : F-Pn fr. 20050 / CH-BEb 389 et F-Pa 5198 / F-Pn fr. 845 / F-Pn nouv. acq. fr. 1050 / F-Pn fr. 846,,"CH-BEb 389, fol. 205 r"
C 1461,1,S'amours loiaus m'a fait soufrir,S'amours loiaus m'a fait soufrir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Guillaume Veau,,103-3,"1163, 13",1461,,828,,,,,,,,,"I-Rvat Reg. lat. 1490, fol. 63 (71) vb"
C 1467,1,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,Rubrique liminaire postérieure ; Chanson copiée dans la section Thibaut de Champagne,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 61 va"
C 1467,2,De ma dame souvenir,De ma dame souenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn fr. 12615, fol. 5 r"
C 1467,3,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pa 5198, p. 11 a"
C 1467,4,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn fr. 845, fol. 6 vb"
C 1467,5,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn nouv. acq. fr. 1050, fol. 15 ra"
C 1467,6,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-18,"668, 1",1467,,834,,,,,,,St. I-V,,"F-Pn fr. 24406, fol. 6 rb"
C 1467,7,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"I-Sc H. X. 36, fol. 4 v"
C 1467,8,De ma dame souvenir,De ma dame souuenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Thibaut de Champagne,Attribution postérieure,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn fr. 846, fol. 32 vb"
C 1467,9,De ma dame souvenir,De ma dame souenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,240-18,"668, 1",1467,,834,,,,,,,St. I-envoi,,"F-Pn fr. 12581, fol. 316 va"
C 1481,1,Quant voi l'aube du jour venir,Cant uoi l'aube dou ior uenir,Chanson d'aube à refrain,1,,Langue d'oïl,,Vers,5,,,Gace Brulé,,65-12,"217, 24",1481,,,,,,,,,,,"CH-BEb 389, fol. 44 v"
C 1485,1,Quant voi le dous tens venir (La flor),Qvant uoi le douz tens uenir (la flor),Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Robert de Reims,,231-8,"576, 1",1485,,847,,,,,,,,,"F-Pa 5198, p. 190 a"
C 1485,2,Quant voi le dous tens venir (La flor),Quant uoi le douz tens venir (la flor),Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Robert de Reims,,231-8,"576, 1",1485,,847,,,,,,,,,"F-Pn fr. 845, fol. 91 ra"
C 1485,3,Quant voi le dous tens venir (La flor),Qvant uoi le douz tens uenir (la flor),Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Robert de Reims,,231-8,"576, 1",1485,,847,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 135 ra"
C 1485,4,Quant voi le dous tens venir (La flor),Qvant voi le douz tens venir (la flor),Chanson avec des refrains,1,,Langue d'oïl,,Vers,3,,,Robert de Reims,,231-8,"576, 1",1485,,847,,,,,,,,,"F-Pn fr. 847, fol. 72 va"
C 1489,1,Lors quant voi venir,Lors quant uoi uenir,Chanson à refrain,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-1102,"766, 5",1489,,,,,,,,,,,"CH-BEb 389, fol. 139 r"
C 1498,1,"Desconfortés, plain de dolor et d'ire",Desconfortez plains de doleur et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,,65-27,"815, 3",1498,,853,,,,,,,St. I-II/IV/III/VI-envoi II,,"F-Pn fr. 844, fol. 28 va"
C 1498,2,"Desconfortés, plain de dolor et d'ire",Desconfortés plains de dolour et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,,65-27,"815, 3",1498,,853,,,,,,,St. I-II/IV/III/VI-envoi II,,"F-Pn fr. 12615, fol. 164 v"
C 1498,3,"Desconfortés, plain de dolor et d'ire",Desconfortez plains de dolor et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Anonyme,,65-27,"815, 3",1498,,853,,,,,,,St. I-IV/VI,,"F-Pa 5198, p. 379 a"
C 1498,4,"Desconfortés, plain de dolor et d'ire",Desconfortez plains de dolor et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,,65-27,"815, 3",1498,,853,,,,,,,St. I-IV/VI-envoi II,,"F-Pn fr. 845, fol. 38 ra"
C 1498,5,"Desconfortés, plain de dolor et d'ire",Desconfortez plains de dolors et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Anonyme,,65-27,"815, 3",1498,,853,,,,,,,St. I-IV/VI-envoi II,,"F-Pn nouv. acq. fr. 1050, fol. 244 rb"
C 1498,6,"Desconfortés, plain de dolor et d'ire",Desconfortez plainz de dolour et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Anonyme,,65-27,"815, 3",1498,,853,,,,,,,St. I-IV,,"F-Pn fr. 24406, fol. 104 vb"
C 1498,7,"Desconfortés, plain de dolor et d'ire",Desconfortez ploins de dolour et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,Attribution postérieure,65-27,"815, 3",1498,,853,,,,,,,St. I-envoi II,,"F-Pn fr. 846, fol. 39 rb"
C 1498,8,"Desconfortés, plain de dolor et d'ire",Desconforteis plains de dolor et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,,65-27,"815, 3",1498,,853,,,,,,,St. I-III,,"CH-BEb 389, fol. 54 v"
C 1498,9,"Desconfortés, plain de dolor et d'ire",Desconfortés plain de dolour et d'ire,Chanson à refrain,1,,Langue d'oïl,,Vers,6,2,,Gace Brulé,,65-27,"815, 3",1498,,853,,,,,,,St. I-II/IV/III/V-VI,,"I-Rvat Reg. lat. 1490, fol. 18 (17) va"
C 1503,1,Quant je plus voi felon rire,Quant ie plus uoi felon rire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,106-9,"852, 37",1503,,858,,,,,,,St. I-III,,"F-Pn fr. 20050, fol. 71 v"
C 1503,2,Quant je plus voi felon rire,Qvant ie voi pluz felons rire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Guiot de Dijon,,106-9,"852, 37",1503,,858,,,,,,,St. I-V,,"F-Pn fr. 844, fol. 176 ra"
C 1503,3,Quant je plus voi felon rire,Quant ie voi plus felons rire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,106-9,"852, 37",1503,,858,,,,,,,St. I-V ; Copie postérieure,,"F-Pn fr. 844, fol. 135 r"
C 1503,4,Quant je plus voi felon rire,Qvant ie voi plus felons rire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Guiot de Dijon,,106-9,"852, 37",1503,,858,,,,,,,St. I-V,,"F-Pn fr. 12615, fol. 153 v"
C 1503,5,Quant je plus voi felon rire,Quant ie plux uoi felon rire,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Amauri de Craon,,106-9,"852, 37",1503,,858,,,,,,,St. I-V,,"CH-BEb 389, fol. 201 v"
C 1505a,1,Je n'en puis mon cuer blasmer quant il soupire,Je n'em puis mon cuer blasmer quant il sospire,Rotruenge à refrain,1,,Langue d'oïl,,Vers,7,,,Gontier de Soignies,,92-5,"71, 1",1505a,,,,,,,,,,,"F-Pn fr. 12615, fol. 116 r"
C 1508a,1,Bele Aelis,Belle aelis,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Anonyme,,265-11,"1189, 2",1508a,,,,,,,,,,,"CH-BEb 389, fol. 32 v"
C 1509,1,Main se leva la bien faite Aelis,Main se leua la bien faite aelis,Chanson avec des refrains,1,,Langue d'oïl,,Vers,5,,,Baude de La Quariere,,41747,"192, 7",1509,,861,,,,,,,,,"F-Pn fr. 12615, fol. 50 r"
C 1510,1,Main s'est levee Aelis,Main s'est leuee aeliz,Chanson à refrain,1,,Langue d'oïl,,Vers,2,,,Robert de Reims,,231-5,"384, 1",1510,,,,,,,,,,,"F-Pn nouv. acq. fr. 1050, fol. 190 vb"
C 1524,1,Trop mi destraint l'amour Beatris,Trop mi destraint l'amor biautrix,Ballette à refrain,1,,Langue d'oïl,,Vers,2,,,Anonyme,,265-1706,"217, 44",1524,,,,,,,,,,,"GB-Ob Douce 308, fol. 225 (236) va"
C 1525,1,En chambre a or se siet la bele Beatris,An chanbre a or se plaint la belle biatris,Chanson de toile à refrain,1,,Langue d'oïl,,Vers,16,,,Audefroi le Bâtard,Attribution postérieure,41897,"79, 1",1525,,870,,,,,,,St. I-IX ; Deux transmissions différentes pour les st. VII-IX : F-Pn fr. 20050 et CH-BEb 389,,"F-Pn fr. 20050, fol. 146 v"
C 1525,2,En chambre a or se siet la bele Beatris,En chambre a or se siet la bele beatris,Chanson de toile à refrain,1,,Langue d'oïl,,Vers,16,,,Audefroi le Bâtard,,41897,"79, 1",1525,,870,,,,,,,St. I-VI ; St. VI lacunaire,,"F-Pn fr. 844, fol. 149 vb"
C 1525,3,En chambre a or se siet la bele Beatris,En chambre a or se siet la bele beatris,Chanson de toile à refrain,1,,Langue d'oïl,,Vers,16,,,Audefroi le Bâtard,,41897,"79, 1",1525,,870,,,,,,,St. I-VI ; St. VI lacunaire,,"F-Pn fr. 12615, fol. 58 v"
C 1525,4,En chambre a or se siet la bele Beatris,An chambre a or se soet la belle beatris,Chanson de toile à refrain,1,,Langue d'oïl,,Vers,16,,,Audefroi le Bâtard,,41897,"79, 1",1525,,870,,,,,,,St. I-XVI ; Deux transmissions différentes pour les st. VII-IX : F-Pn fr. 20050 et CH-BEb 389,,"CH-BEb 389, fol. 16 v"
C 1527,1,"Hai las, com est endormis",Hai lais com est endormis,Ballette à refrain,1,,Langue d'oïl,,Vers,3,,,Anonyme,,265-737,"852, 35",1527,,,,,,,,,,,"GB-Ob Douce 308, fol. 217 (229) va"
C 1528,1,Aucune gent m'ont enquis,Avcunes gens m'ont enquis,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,,84-5,"655, 1",1528,,872,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 133 va"
C 1528,2,Aucune gent m'ont enquis,Avcunes gens m'ont enquis,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,Attribution postérieure,84-5,"655, 1",1528,,872,,,,,,,St. I-envoi,,"F-Pn fr. 12615, fol. 172 r"
C 1528,3,Aucune gent m'ont enquis,Aucune gent m'ont enquis,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Anonyme,,84-5,"655, 1",1528,,872,,,,,,,St. I-III ; St. III unicum,,"CH-BEb 389, fol. 20 r"
C 1528,4,Aucune gent m'ont enquis,Aucune gens m'ont enkuis,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,,84-5,"655, 1",1528,,872,,,,,,,St. I-V,,"I-Rvat Reg. lat. 1490, fol. 92 (105) rb"
C 1538,1,Je ne sui pas esbahis,Ie ne sui pas esbahiz,Chanson à refrain,1,,Langue d'oïl,,Vers,7,,,Pierros de la Ch…,,206-1,"1090, 11",1538,,882,,,,,,,St. I-V,,"F-Pn fr. 24406, fol. 56 rb"
C 1538,2,Je ne sui pas esbahis,Ne sui pas si esbahiz,Chanson à refrain,1,,Langue d'oïl,,Vers,7,,,Anonyme,,206-1,"1090, 11",1538,,882,,,,,,,St. I-II/IV,,"F-Pn fr. 846, fol. 89 va"
C 1538,3,Je ne sui pas esbahis,Ie ne sui pais esbahis,Chanson à refrain,1,,Langue d'oïl,,Vers,7,,,Perrin d'Angicourt,,206-1,"1090, 11",1538,,882,,,,,,,St. I-II/IV/III/VII,,"CH-BEb 389, fol. 99 r"
C 1538,4,Je ne sui pas esbahis,Ie ne sui pas esbahis,Chanson à refrain,1,,Langue d'oïl,,Vers,7,,,Perrin d'Angicourt,Attribution postérieure,206-1,"1090, 11",1538,,882,,,,,,,St. I-II/IV/VI/III,,"F-Pn fr. 1591, fol. 97 r"
C 1539,1,Onques mais si esbahis,Onques mais si esbahiz,Chanson à refrain,1,,Langue d'oïl,,Vers,5,1,,Gilbert de Berneville,,84-28,"1217, 1",1539,,883,,,,,,,St. I-envoi,,"F-Pn fr. 844, fol. 133 vb"
